fold;decision_tree_precision;svm_precision;decision_tree_recall;svm_recall;decision_tree_fscore;svm_fscore;decision_tree_exclusion;svm_exclusion;decision_tree_threashold;svm_threashold;decision_tree_missed;svm_missed;decision_tree_fscore_th;svm_fscore_th;decision_tree_exclusion_baseline;svm_exclusion_baseline;decision_tree_missed_baseline;svm_missed_baseline
Fold-0;0.3125;1.0;0.5;1.0;0.38461538461538464;1.0;0.0;0.375;0.620689655172;0.960778898228;0.0;1.0;0.769230769231;0.0;0.0;0.375;0.0;0.0
Fold-1;0.3125;1.0;0.5;1.0;0.38461538461538464;1.0;0.0;0.375;0.620689655172;0.979949793087;0.0;0.8;0.769230769231;0.333333333333;0.0;0.375;0.0;0.2
Fold-2;0.3125;0.8571428571428572;0.5;0.6666666666666666;0.38461538461538464;0.6666666666666666;0.0;0.375;0.620689655172;0.974379992319;0.0;0.6;0.769230769231;0.571428571429;0.0;0.375;0.0;0.2
Fold-3;0.2857142857142857;1.0;0.5;1.0;0.36363636363636365;1.0;0.0;0.428571428571;0.633333333333;0.932551580968;0.0;1.0;0.727272727273;0.0;0.0;0.428571428571;0.0;0.0
Fold-4;0.3333333333333333;0.3333333333333333;0.5;0.5;0.4;0.4;0.0;0.333333333333;0.612903225806;0.996265072115;0.0;1.0;0.8;0.0;0.0;0.333333333333;0.0;0.0
