fold;decision_tree_precision;svm_precision;decision_tree_recall;svm_recall;decision_tree_fscore;svm_fscore;decision_tree_exclusion;svm_exclusion;decision_tree_threashold;svm_threashold;decision_tree_missed;svm_missed;decision_tree_fscore_th;svm_fscore_th;decision_tree_exclusion_baseline;svm_exclusion_baseline;decision_tree_missed_baseline;svm_missed_baseline
Fold-0;0.3125;0.875;0.5;0.9;0.38461538461538464;0.873015873015873;0.0;0.375;0.5;0.5;0.0;0.2;0.7692307692307693;0.888888888888889;0.0;0.375;0.0;0.2
Fold-1;0.3181818181818182;0.8888888888888888;0.5;0.75;0.3888888888888889;0.7708333333333334;0.0;0.18181818181818182;0.5;0.5;0.0;0.14285714285714285;0.7777777777777778;0.7999999999999999;0.0;0.18181818181818182;0.0;0.14285714285714285
Fold-2;0.25;0.25;0.5;0.5;0.3333333333333333;0.3333333333333333;0.0;0.0;0.5;0.5;0.0;0.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.0;0.0
