fold;decision_tree_precision;svm_precision;decision_tree_recall;svm_recall;decision_tree_fscore;svm_fscore;decision_tree_exclusion;svm_exclusion;decision_tree_threashold;svm_threashold;decision_tree_missed;svm_missed;decision_tree_fscore_th;svm_fscore_th
Fold-0;0.3125;0.3125;0.5;0.5;0.38461538461538464;0.38461538461538464;0.0;0.375;0.620689655172;0.855245811274;0.0;0.8;0.769230769231;0.333333333333
Fold-1;0.3125;0.875;0.5;0.9;0.38461538461538464;0.873015873015873;0.0;0.375;0.620689655172;0.782898809004;0.0;0.8;0.769230769231;0.333333333333
Fold-2;0.3125;0.3125;0.5;0.5;0.38461538461538464;0.38461538461538464;0.0;0.375;0.620689655172;0.711130219125;0.0;0.4;0.769230769231;0.75
Fold-3;0.2857142857142857;1.0;0.5;1.0;0.36363636363636365;1.0;0.0;0.0;0.633333333333;0.380430082909;0.0;0.0;0.727272727273;0.727272727273
Fold-4;0.3333333333333333;0.3333333333333333;0.5;0.5;0.4;0.4;0.0;0.0;0.612903225806;0.59284324326;0.0;0.0;0.8;0.8
