fold;decision_tree_precision;svm_precision;decision_tree_recall;svm_recall;decision_tree_fscore;svm_fscore;decision_tree_exclusion;svm_exclusion;decision_tree_threashold;svm_threashold;decision_tree_missed;svm_missed;decision_tree_fscore_th;svm_fscore_th
Fold-0;0.7666666666666666;0.8293269230769231;0.7521008403361344;0.7878151260504203;0.7575431034482759;0.8;0.533333333333;0.4;0.794478527607;0.38383425905;0.352941176471;0.0588235294118;0.6875;0.744186046512
Fold-1;0.6670673076923077;0.8516042780748663;0.6460084033613445;0.7762605042016807;0.6499999999999999;0.7926267281105991;0.0;0.466666666667;0.0652078131884;0.419592320584;0.0;0.0588235294118;0.548387096774;0.8
Fold-2;0.6218487394957983;0.7537878787878788;0.6218487394957983;0.7111344537815126;0.6218487394957983;0.7201808931599775;0.0;0.511111111111;0.0994623655914;0.439503977333;0.0;0.235294117647;0.548387096774;0.742857142857
Fold-3;0.6369047619047619;0.7714285714285715;0.6449579831932774;0.6995798319327731;0.6356275303643726;0.7089947089947091;0.0;0.355555555556;0.158435626606;0.358181251227;0.0;0.176470588235;0.548387096774;0.651162790698
Fold-4;0.5551948051948051;0.7273755656108598;0.5590277777777778;0.7326388888888888;0.5493656922228349;0.729559748427673;0.0;0.348837209302;0.0328445747801;0.439573224727;0.0;0.125;0.542372881356;0.666666666667
