fold;decision_tree_precision;svm_precision;decision_tree_recall;svm_recall;decision_tree_fscore;svm_fscore;decision_tree_exclusion;svm_exclusion;decision_tree_threashold;svm_threashold;decision_tree_missed;svm_missed;decision_tree_fscore_th;svm_fscore_th
Fold-0;0.3125;0.9166666666666667;0.5;0.8333333333333333;0.38461538461538464;0.8545454545454545;0.0;0.375;0.620689655172;0.77866659322;0.0;1.0;0.769230769231;0.0
Fold-1;0.3125;1.0;0.5;1.0;0.38461538461538464;1.0;0.0;0.375;0.620689655172;0.886884062291;0.0;1.0;0.769230769231;0.0
Fold-2;0.3125;0.8571428571428572;0.5;0.6666666666666666;0.38461538461538464;0.6666666666666666;0.0;0.375;0.620689655172;0.853725817086;0.0;0.8;0.769230769231;0.333333333333
Fold-3;0.2857142857142857;1.0;0.5;1.0;0.36363636363636365;1.0;0.0;0.0;0.633333333333;0.46325939019;0.0;0.0;0.727272727273;0.727272727273
Fold-4;0.3333333333333333;0.9;0.5;0.75;0.4;0.7777777777777778;0.0;0.333333333333;0.612903225806;0.641528762802;0.0;0.5;0.8;0.666666666667
